zip,date,rent
94118,2024-10,3088.4713872071284
94118,2024-11,3239.7746214748054
94118,2024-12,3391.0778557424824
94121,2020-1,2924.3130243289465
94121,2020-2,2981.970177047431
94121,2020-3,3034.823214554983
94121,2020-4,3030.937054402439
94121,2020-5,2969.04977637398
94121,2020-6,2902.171913962235
94121,2020-7,2864.158457428554
94121,2020-8,2834.3396678549348
94121,2020-9,2784.633820251246
94121,2020-10,2748.016745259633
94121,2020-11,2660.472869991266
94121,2020-12,2622.440770629331
94121,2021-1,2611.0195807552323
94121,2021-2,2688.091720094219
94121,2021-3,2715.949367411835
94121,2021-4,2729.8339099036507
94121,2021-5,2720.3023335345197
94121,2021-6,2719.793084471725
94121,2021-7,2748.6008196624903
94121,2021-8,2749.0358030784305
94121,2021-9,2753.7749182260013
94121,2021-10,2757.236993848316
94121,2021-11,2770.701019613199
94121,2021-12,2766.3423185474394
94121,2022-1,2722.881323937792
94121,2022-2,2810.9671875380564
94121,2022-3,2810.290262870382
94121,2022-4,2878.223581003841
94121,2022-5,2822.8346621041783
94121,2022-6,2884.854777199494
94121,2022-7,2908.839038592507
94121,2022-8,2913.2134225367117
94121,2022-9,2867.0884313817564
94121,2022-10,2865.2642796347704
94121,2022-11,2846.36275309294
94121,2022-12,2898.590405121086
94121,2023-1,2894.256632649997
94121,2023-2,2907.492921768016
94121,2023-3,2925.898728712935
94121,2023-4,2914.0874706813306
94121,2023-5,2928.719041668492
94121,2023-6,2916.402657421502
94121,2023-7,2947.643089452417
94121,2023-8,2954.4865842710656
94121,2023-9,2940.0780147559108
94121,2023-10,2928.1926756441553
94121,2023-11,2931.070908194647
94121,2023-12,2929.5688140417715
94121,2024-1,2934.440779514562
94121,2024-2,2922.810197776042
94121,2024-3,2945.5565925811848
94121,2024-4,2927.7340322499854
94121,2024-5,2958.8756721490095
94121,2024-6,2991.5660661307547
94121,2024-7,3035.132048162376
94121,2024-8,3041.482358575559
94121,2024-9,3030.217146579054
94121,2024-10,3037.47778110168
94121,2024-11,3018.285354290452
94121,2024-12,3002.768547090231
94124,2020-1,3274.313993735008
94124,2020-2,3283.569670320692
94124,2020-3,3276.1563875606084
94124,2020-4,3277.028178771887
94124,2020-5,3245.1896386896515
94124,2020-6,3217.649381073918
94124,2020-7,3155.78681736563
94124,2020-8,3070.317214405944
94124,2020-9,2968.4920424956404
94124,2020-10,2872.398624826283
94124,2020-11,2797.0940272937337
94124,2020-12,2749.7884940452223
94124,2021-1,2750.7082774576606
94124,2021-2,2774.015116194434
94124,2021-3,2810.536162757429
94124,2021-4,2841.3907475938554
94124,2021-5,2879.7327319729375
94124,2021-6,2938.128764286678
94124,2021-7,3006.9018896583893
94124,2021-8,3049.5810334770094
94124,2021-9,3070.4419784841284
94124,2021-10,3055.365921598986
94124,2021-11,3041.5014024493953
94124,2021-12,3034.8283217807552
94124,2022-1,3048.22091542449
94124,2022-2,3080.703871821986
94124,2022-3,3101.7296009201928
94124,2022-4,3128.5684940344604
94124,2022-5,3308.8419268106654
94124,2022-6,3268.370564378383
94124,2022-7,3158.4666506942212
94124,2022-8,3169.2523894928386
94124,2022-9,3139.2278829076836
94124,2022-10,3236.8370104965265
94124,2022-11,3207.919877656703
94124,2022-12,3330.9259446721876
94124,2023-1,3404.2572902111915
94124,2023-2,3488.0396914052735
94124,2023-3,3359.964464360156
94124,2023-4,3221.8946499619797
94124,2023-5,3185.6201896944076
94124,2023-6,3205.578773453168
94124,2023-7,3285.003609169103
94124,2023-8,3247.7112180019953
94124,2023-9,3240.6348575478128
94124,2023-10,3234.906849291671
94124,2023-11,3250.177320830406
94124,2023-12,3321.4510421009268
94124,2024-1,3332.3025560889173
94124,2024-2,3362.063571636302
94124,2024-3,3396.741332898135
94124,2024-4,3446.9927645689863
94124,2024-5,3510.1870746378977
94124,2024-6,3553.076125977422
94124,2024-7,3537.7163382838407
94124,2024-8,3475.074986220152
94124,2024-9,3445.1916512344224
94124,2024-10,3414.9309831258975
94124,2024-11,3413.971380291219
94124,2024-12,3374.2052171235364
94114,2020-1,3501.4153936585153
94114,2020-2,3488.7834817772955
94114,2020-3,3513.674660217195
94114,2020-4,3450.7503108383503
94114,2020-5,3436.2316220567645
94114,2020-6,3391.330348133725
94114,2020-7,3384.944653203429
94114,2020-8,3285.6877817937484
94114,2020-9,3249.246539367626
94114,2020-10,3200.9925683765587
94114,2020-11,3127.730331971276
94114,2020-12,3048.3004464535325
94114,2021-1,3057.785828082337
94114,2021-2,3080.8598106790014
94114,2021-3,3139.476608974154
94114,2021-4,3141.5709605296693
94114,2021-5,3191.4937472761235
94114,2021-6,3223.8135636479333
94114,2021-7,3287.422394145069
94114,2021-8,3315.085445082216
94114,2021-9,3322.7147063658845
94114,2021-10,3310.6584903664343
94114,2021-11,3327.4931957696544
94114,2021-12,3319.4726576769503
94114,2022-1,3350.03232505335
94114,2022-2,3363.969352874809
94114,2022-3,3404.143546207514
94114,2022-4,3409.616320296166
94114,2022-5,3454.5808115115587
94114,2022-6,3458.7590928001073
94114,2022-7,3479.230384630106
94114,2022-8,3483.4174925226134
94114,2022-9,3491.899033467717
94114,2022-10,3480.8995393347977
94114,2022-11,3475.847339620115
94114,2022-12,3475.656468506462
94114,2023-1,3476.8565484010046
94114,2023-2,3464.4550689642806
94114,2023-3,3472.6130871366995
94114,2023-4,3496.195814127738
94114,2023-5,3539.4683763394596
94114,2023-6,3542.719334464261
94114,2023-7,3539.821353833393
94114,2023-8,3485.455913112187
94114,2023-9,3484.0667814286776
94114,2023-10,3489.275561817194
94114,2023-11,3494.646236072311
94114,2023-12,3471.8255224107897
94114,2024-1,3471.6218179993703
94114,2024-2,3503.779757694364
94114,2024-3,3569.321312831717
94114,2024-4,3552.920383305261
94114,2024-5,3537.870607031583
94114,2024-6,3528.282658859432
94114,2024-7,3598.2045123759053
94114,2024-8,3611.6034074688705
94114,2024-9,3629.3298150525056
94114,2024-10,3626.235894571801
94114,2024-11,3683.9820386838182
94114,2024-12,3708.8064757200023
94102,2020-1,3076.4796958077995
94102,2020-2,3083.675643581441
94102,2020-3,3021.6036519131
94102,2020-4,2944.748202902522
94102,2020-5,2892.2699299449123
94102,2020-6,2866.7409512936347
94102,2020-7,2804.9956946123675
94102,2020-8,2717.406130817664
94102,2020-9,2604.3499389647945
94102,2020-10,2499.479704911633
94102,2020-11,2461.42046222049
94102,2020-12,2438.990567099036
94102,2021-1,2449.0747497828897
94102,2021-2,2460.526509055321
94102,2021-3,2467.496252131603
94102,2021-4,2491.0808660578887
94102,2021-5,2494.857057419482
94102,2021-6,2582.639048784413
94102,2021-7,2662.476944138492
94102,2021-8,2720.12621953405
94102,2021-9,2678.618764014573
94102,2021-10,2660.776155103032
94102,2021-11,2628.9565504274024
94102,2021-12,2647.2923645500646
94102,2022-1,2635.003059350653
94102,2022-2,2678.4188639845543
94102,2022-3,2666.090451043857
94102,2022-4,2676.9601954755453
94102,2022-5,2658.616326383583
94102,2022-6,2687.0614954199273
94102,2022-7,2702.2770349070797
94102,2022-8,2709.758692776489
94102,2022-9,2722.4289306254395
94102,2022-10,2731.53323057867
94102,2022-11,2739.884190996825
94102,2022-12,2719.5922878153187
94102,2023-1,2706.236149998868
94102,2023-2,2702.377999173095
94102,2023-3,2750.2116706152733
94102,2023-4,2758.7166319067255
94102,2023-5,2754.2915179820075
94102,2023-6,2724.318258859474
94102,2023-7,2695.5642869808403
94102,2023-8,2702.3302228824205
94102,2023-9,2685.5293724149305
94102,2023-10,2672.1155864443085
94102,2023-11,2636.2564626088365
94102,2023-12,2605.1765401033704
94102,2024-1,2588.6584008199948
94102,2024-2,2589.5484265379005
94102,2024-3,2606.585321692439
94102,2024-4,2636.726252027609
94102,2024-5,2670.049520509411
94102,2024-6,2685.981539132169
94102,2024-7,2693.939820665625
94102,2024-8,2692.9235897043245
94102,2024-9,2700.526405945959
94102,2024-10,2690.0703291872833
94102,2024-11,2681.9984205943592
94102,2024-12,2664.4562592752377
94115,2020-1,3260.240114995744
94115,2020-2,3243.7921123167007
94115,2020-3,3239.916209760442
94115,2020-4,3214.1526224594772
94115,2020-5,3194.1637982572206
94115,2020-6,3190.867478694276
94115,2020-7,3149.04033600167
94115,2020-8,3045.330812694396
94115,2020-9,2887.600258193367
94115,2020-10,2779.1867211726403
94115,2020-11,2728.5553905926317
94115,2020-12,2707.4957475101933
94115,2021-1,2688.446742671989
94115,2021-2,2682.845566825204
94115,2021-3,2709.269739213873
94115,2021-4,2762.4192122037293
94115,2021-5,2807.0323008849696
94115,2021-6,2851.453522086969
