"(2023, 9, '20th alabama')",0.0,0.0
"(2022, 7, 'lombard lyon')",0.0,0.0
"(2022, 9, '1850 bryant san francisco ca 94110')",0.0,0.0
"(2022, 7, '1106 capp san francisco ca 94110')",0.0,0.0
"(2022, 8, '19th shotwell')",0.0,0.0
"(2023, 7, 'ofarrell van ness')",0.0,0.0
"(2023, 9, '642 hyde san francisco ca 94109')",0.0,0.0
"(2024, 4, '3981 alemany san francisco ca 94132')",0.0,0.0
"(2022, 8, 'harrison 18th')",0.0,0.0
"(2024, 3, 'masonic mcallister')",0.0,0.0
"(2024, 5, '20 cedar san francisco ca 94109')",0.0,0.0
"(2022, 9, '400 central san francisco ca 94117')",0.0,0.0
"(2022, 9, 'sunset rivera')",0.0,0.0
"(2024, 3, 'noe beaver')",0.0,0.0
"(2023, 3, '244 pennsylvania san francisco ca 94107')",0.0,0.0
"(2024, 4, '1699 market san francisco ca 94103')",0.0,0.0
"(2023, 5, 'connecticut 16th')",0.0,0.0
"(2022, 10, 'vermont cesar chavez')",0.0,0.0
"(2023, 5, '17th geary')",0.0,0.0
"(2024, 3, 'market diamond')",0.0,0.0
"(2023, 1, 'presidio fulton')",0.0,0.0
"(2024, 3, 'post hyde')",0.0,0.0
"(2023, 3, 'mccoppin valencia')",0.0,0.0
"(2023, 7, '400 alabama san francisco ca 94110')",0.0,0.0
"(2023, 1, 'chestnut steiner')",0.0,0.0
"(2023, 6, '3201 california san francisco ca 94118')",0.0,0.0
"(2024, 4, '700 ellis san francisco ca 94109')",0.0,0.0
"(2023, 6, '185 6th san francisco ca 94103')",0.0,0.0
"(2022, 12, 'octavia pine')",0.0,0.0
"(2024, 6, 'osage aly 24th')",0.0,0.0
"(2023, 7, 'van ness fell')",0.0,0.0
"(2023, 4, '2814 25th san francisco ca 94110')",0.0,0.0
"(2024, 4, 'willow larkin')",0.0,0.0
"(2024, 4, 'duboce noe')",0.0,0.0
"(2023, 3, '146 russ san francisco ca 94103')",0.0,0.0
"(2024, 6, '16th market')",0.0,0.0
"(2022, 7, 'san jose tingley')",0.0,0.0
"(2023, 3, '301 ellis san francisco ca 94102')",0.0,0.0
"(2024, 3, '1202 howard san francisco ca 94103')",0.0,0.0
"(2022, 11, '906 post san francisco ca 94109')",0.0,0.0
"(2021, 3, 'not associated specific address')",0.0,0.0
"(2024, 5, 'berry de haro')",0.0,0.0
"(2022, 8, '500 cortland san francisco ca 94110')",0.0,0.0
"(2022, 6, '2217 revere san francisco ca 94124')",0.0,0.0
"(2024, 6, '359 hyde san francisco ca 94109')",0.0,0.0
"(2022, 9, '1515 19th san francisco ca 94122')",0.0,0.0
"(2022, 7, '1000 bryant san francisco ca 94103')",0.0,0.0
"(2023, 5, '19th bryant')",0.0,0.0
"(2023, 2, 'stockton tunl sutter')",0.0,0.0
"(2024, 3, '4114 judah san francisco ca 94122')",0.0,0.0
"(2024, 4, 'mallorca way capra way')",0.0,0.0
"(2023, 5, 'howard main')",0.0,0.0
"(2023, 6, '3827 17th san francisco ca 94114')",0.0,0.0
"(2024, 4, '420 russia san francisco ca 94112')",0.0,0.0
"(2022, 10, '284 noe san francisco ca 94114')",0.0,0.0
"(2023, 6, 'sumner howard')",0.0,0.0
"(2024, 5, 'taber 3rd')",0.0,0.0
"(2023, 5, 'natoma 11th')",0.0,0.0
"(2022, 10, '89 san juan san francisco ca 94112')",0.0,0.0
"(2024, 6, '601 mission san francisco ca 94105')",0.0,0.0
"(2022, 7, '25 lakewood san francisco ca 94127')",0.0,0.0
"(2023, 9, '424 san bruno san francisco ca 94110')",0.0,0.0
"(2023, 7, 'embarcadero washington')",0.0,0.0
"(2023, 8, 'stonecrest winston')",0.0,0.0
"(2024, 4, '37 priest san francisco ca 94109')",0.0,0.0
"(2022, 11, '12th howard')",0.0,0.0
"(2022, 7, '755 south van ness san francisco ca 94110')",0.0,0.0
"(2024, 6, '617 minna san francisco ca 94103')",0.0,0.0
"(2024, 5, '19th mission')",0.0,0.0
"(2023, 6, 'brady stevenson')",0.0,0.0
"(2023, 2, '1001 front san francisco ca 94111')",0.0,0.0
"(2024, 3, '118 hearst san francisco ca 94131')",0.0,0.0
"(2022, 11, '1300 bryant san francisco ca 94103')",0.0,0.0
"(2022, 9, '20th florida')",0.0,0.0
"(2022, 12, '271 hickory san francisco ca 94102')",0.0,0.0
"(2024, 4, 'franklin mcallister')",0.0,0.0
"(2022, 12, '600 minna san francisco ca 94103')",0.0,0.0
"(2022, 9, '65 mccoppin san francisco ca 94103')",0.0,0.0
"(2022, 9, 'hickory van ness')",0.0,0.0
"(2023, 7, '1315 fillmore san francisco ca 94115')",0.0,0.0
"(2022, 9, 'pacific van ness')",0.0,0.0
"(2022, 7, '499 alabama san francisco ca 94110')",0.0,0.0
"(2024, 5, '455 cole san francisco ca 94117')",0.0,0.0
"(2023, 4, '2953 baker san francisco ca 94123')",0.0,0.0
"(2023, 9, 'ocean sunset')",0.0,0.0
"(2023, 7, 'masonic euclid')",0.0,0.0
"(2022, 8, 'baywood geneva')",0.0,0.0
"(2023, 4, '524 geary san francisco ca 94102')",0.0,0.0
"(2023, 4, 'embarcadero green')",0.0,0.0
"(2023, 9, 'tehama 5th')",0.0,0.0
"(2023, 8, '1425 cortland san francisco ca 94110')",0.0,0.0
"(2023, 9, '46 wawona san francisco ca 94127')",0.0,0.0
"(2024, 4, '392 15th san francisco ca 94118')",0.0,0.0
"(2021, 4, '3535 geary san francisco ca 94118')",0.0,0.0
"(2023, 7, '2515 ulloa san francisco ca 94116')",0.0,0.0
"(2022, 11, 'quincy california')",0.0,0.0
"(2022, 11, 'dolores 14th')",0.0,0.0
"(2022, 7, '1201 howard san francisco ca 94103')",0.0,0.0
"(2022, 8, 'ortega 25th')",0.0,0.0
"(2023, 11, 'berry de haro')",0.0,0.0
"(2022, 11, '54 admiral san francisco ca 94112')",0.0,0.0
"(2024, 3, '2304 market san francisco ca 94114')",0.0,0.0
"(2022, 9, '406 central san francisco ca 94117')",0.0,0.0
"(2022, 12, '5th bryant')",0.0,0.0
"(2022, 12, 'mason eddy')",0.0,0.0
"(2023, 9, 'clay davis')",0.0,0.0
"(2020, 4, 'not associated specific address')",0.0,0.0
"(2024, 4, '1 putnam san francisco ca 94110')",0.0,0.0
"(2023, 6, '50 mason san francisco ca 94102')",0.0,0.0
"(2023, 3, 'church cumberland')",0.0,0.0
"(2022, 8, '7th mission bay')",0.0,0.0
"(2024, 5, '808 geary san francisco ca 94109')",0.0,0.0
"(2022, 8, 'mint mission')",0.0,0.0
"(2022, 7, 'michigan 24th')",0.0,0.0
"(2022, 9, 'beulah shrader')",0.0,0.0
"(2024, 5, '461 jessie san francisco ca 94103')",0.0,0.0
"(2024, 5, 'wiese 16th')",0.0,0.0
"(2023, 5, 'selby oakdale')",0.0,0.0
"(2022, 12, '400 laguna san francisco ca 94102')",0.0,0.0
"(2023, 5, 'portola san pablo')",0.0,0.0
"(2024, 3, '3546 21st san francisco ca 94114')",0.0,0.0
"(2023, 12, 'folsom 14th')",0.0,0.0
"(2023, 4, 'bay shore egbert')",0.0,0.0
"(2022, 12, 'barneveld gaven')",0.0,0.0
"(2022, 12, '609 florida san francisco ca 94110')",0.0,0.0
"(2022, 11, 'potrero cesar chavez ramp')",0.0,0.0
"(2023, 3, '1339 mission san francisco ca 94103')",0.0,0.0
"(2023, 7, '455 mission bay san francisco ca 94158')",0.0,0.0
"(2024, 5, '3250 cesar chavez san francisco ca 94110')",0.0,0.0
"(2023, 3, '59 9th san francisco ca 94103')",0.0,0.0
"(2022, 11, '1607 grove san francisco ca 94117')",0.0,0.0
"(2022, 12, '1265 grove san francisco ca 94117')",0.0,0.0
"(2024, 3, 'dolores 17th')",0.0,0.0
"(2024, 5, 'jessie mccoppin')",0.0,0.0
"(2023, 1, 'divisadero grove')",0.0,0.0
"(2023, 6, 'selby quesada')",0.0,0.0
"(2023, 8, '38 bryant san francisco ca 94105')",0.0,0.0
"(2023, 6, 'ocean havenside')",0.0,0.0
"(2023, 5, 'woolsey university')",0.0,0.0
"(2022, 10, 'south van ness 26th')",0.0,0.0
"(2022, 8, 'franklin eddy')",0.0,0.0
"(2022, 10, 'king 5th')",0.0,0.0
"(2023, 3, '1388 sutter san francisco ca 94109')",0.0,0.0
"(2022, 8, '8 landers san francisco ca 94114')",0.0,0.0
"(2022, 8, 'grove webster')",0.0,0.0
"(2022, 9, '18th geary')",0.0,0.0
"(2023, 9, '24th bartlett')",0.0,0.0
"(2023, 1, '6th natoma')",0.0,0.0
"(2022, 11, '68 leland san francisco ca 94134')",0.0,0.0
"(2023, 9, 'stevenson 14th')",0.0,0.0
"(2023, 2, '1594 hayes san francisco ca 94117')",0.0,0.0
"(2024, 5, 'polk cedar')",0.0,0.0
"(2022, 7, '2576 lombard san francisco ca 94123')",0.0,0.0
"(2024, 3, 'hyde mcallister')",0.0,0.0
"(2024, 4, 'webster hermann')",0.0,0.0
"(2024, 5, '4183 17th san francisco ca 94114')",0.0,0.0
"(2022, 11, 'ivy franklin')",0.0,0.0
"(2023, 10, '973 market san francisco ca 94103')",0.0,0.0
"(2024, 3, '437 cole san francisco ca 94117')",0.0,0.0
"(2023, 1, '499 alabama san francisco ca 94110')",0.0,0.0
"(2023, 3, '3200 california san francisco ca 94118')",0.0,0.0
"(2024, 4, '50 jones san francisco ca 94102')",0.0,0.0
"(2024, 5, '2880 25th san francisco ca 94110')",0.0,0.0
"(2023, 6, 'washburn mission')",0.0,0.0
"(2023, 7, '1153 florida san francisco ca 94110')",0.0,0.0
"(2024, 5, '1821 taraval san francisco ca 94116')",0.0,0.0
"(2023, 4, 'sunset santiago')",0.0,0.0
"(2023, 7, '115 mason san francisco ca 94102')",0.0,0.0
"(2023, 2, 'collins p huntington san francisco ca 94108')",0.0,0.0
"(2022, 2, 'butte brannan')",0.0,0.0
"(2023, 5, 'eddy franklin')",0.0,0.0
"(2024, 3, '100 valencia san francisco ca 94103')",0.0,0.0
"(2022, 8, 'flower patterson')",0.0,0.0
"(2022, 7, '3800 24th san francisco ca 94114')",0.0,0.0
"(2022, 9, 'chestnut columbus')",0.0,0.0
"(2022, 7, 'howard 6th')",0.0,0.0
"(2024, 4, 'irving 48th')",0.0,0.0
"(2023, 4, '100 quincy san francisco ca 94108')",0.0,0.0
"(2022, 11, 'greenwich polk')",0.0,0.0
"(2024, 4, '1060 pine san francisco ca 94108')",0.0,0.0
"(2022, 11, '890 green san francisco ca 94133')",0.0,0.0
"(2023, 7, 'stevenson 14th')",0.0,0.0
"(2024, 4, 'vicente 47th')",0.0,0.0
"(2023, 8, '1850 grove san francisco ca 94117')",0.0,0.0
"(2022, 9, 'marina yacht')",0.0,0.0
"(2022, 7, 'market main')",0.0,0.0
"(2022, 7, 'guerrero cesar chavez')",0.0,0.0
"(2023, 1, 'brook san jose')",0.0,0.0
"(2024, 6, '681 ivy san francisco ca 94102')",0.0,0.0
"(2024, 5, '1288 howard san francisco ca 94103')",0.0,0.0
"(2024, 3, 'ulloa west portal')",0.0,0.0
"(2023, 6, '36th kirkham')",0.0,0.0
"(2022, 11, 'minna julia')",0.0,0.0
"(2023, 3, 'taylor eddy')",0.0,0.0
"(2023, 3, 'eureka 18th')",0.0,0.0
"(2022, 11, '325 leavenworth san francisco ca 94102')",0.0,0.0
"(2023, 8, '25 stillman san francisco ca 94107')",0.0,0.0
"(2023, 7, '750 van ness san francisco ca 94102')",0.0,0.0
"(2022, 10, '584 valencia san francisco ca 94110')",0.0,0.0
"(2022, 11, 'hickory van ness')",0.0,0.0
"(2024, 5, 'cedar polk')",0.0,0.0
"(2023, 6, 'ellis gough')",0.0,0.0
"(2022, 9, 'franklin turk')",0.0,0.0
"(2023, 7, 'ashbury grove')",0.0,0.0
"(2024, 3, '150 valencia san francisco ca 94103')",0.0,0.0
"(2023, 7, '2nd bryant')",0.0,0.0
"(2024, 2, 'revere industrial')",0.0,0.0
"(2023, 5, 'mcallister central')",0.0,0.0
"(2023, 5, '6th minna')",0.0,0.0
"(2023, 9, '1687 market san francisco ca 94103')",0.0,0.0
"(2024, 3, 'larkin post')",0.0,0.0
"(2023, 5, '3322 buchanan san francisco ca 94123')",0.0,0.0
"(2023, 9, '1515 south van ness san francisco ca 94110')",0.0,0.0
"(2022, 12, 'ellis fillmore')",0.0,0.0
"(2024, 5, 'zoo skyline')",0.0,0.0
"(2024, 3, '345 hyde san francisco ca 94109')",0.0,0.0
"(2023, 8, 'mission 8th')",0.0,0.0
"(2023, 7, '515 berry san francisco ca 94107')",0.0,0.0
"(2024, 3, 'diamond 18th')",0.0,0.0
"(2023, 2, '426 lyon san francisco ca 94117')",0.0,0.0
"(2023, 3, '1868 buchanan san francisco ca 94115')",0.0,0.0
"(2024, 3, 'collins geary')",0.0,0.0
"(2024, 5, 'larkin ellis')",0.0,0.0
"(2024, 4, '460 haight san francisco ca 94117')",0.0,0.0
"(2024, 4, 'oak van ness')",0.0,0.0
"(2024, 5, '4040 18th san francisco ca 94114')",0.0,0.0
"(2024, 4, 'ofarrell jones')",0.0,0.0
"(2022, 9, 'shotwell 15th')",0.0,0.0
"(2022, 11, '344 ellis san francisco ca 94102')",0.0,0.0
"(2023, 7, 'oak clayton')",0.0,0.0
"(2024, 5, '6th mission')",0.0,0.0
"(2024, 4, 'baker fell')",0.0,0.0
"(2024, 4, '308 bartlett san francisco ca 94110')",0.0,0.0
"(2023, 2, 'sutter jones')",0.0,0.0
"(2024, 2, '41 waller san francisco ca 94102')",0.0,0.0
"(2023, 7, '1302 willard san francisco ca 94117')",0.0,0.0
"(2022, 9, '1124 sutter san francisco ca 94109')",0.0,0.0
"(2023, 6, '630 mason san francisco ca 94108')",0.0,0.0
"(2023, 3, '1049 south van ness san francisco ca 94110')",0.0,0.0
"(2024, 2, 'mission cesar chavez')",0.0,0.0
"(2023, 4, 'day castro')",0.0,0.0
"(2022, 7, '20th capp')",0.0,0.0
"(2023, 1, '182 douglass san francisco ca 94114')",0.0,0.0
"(2023, 9, '1347 folsom san francisco ca 94103')",0.0,0.0
