ZIP,TRACT,RES_RATIO
94102,6075012406,0.015188109614491407
94102,6075012100,0.015141662796098467
94102,6075012504,0.026846261031119367
94102,6075012403,0.040919647004180215
94102,6075012503,0.1267533673943335
94102,6075012405,0.12094751509521598
94102,6075012301,0.0648862052949373
94102,6075011700,0.0013934045517882026
94102,6075012502,0.10993961913608918
94102,6075012204,0.002183000464468184
94102,6075016801,0.0437993497445425
94102,6075016102,0.025685090571295865
94102,6075061501,0.0
94102,6075012302,0.046168137482582444
94102,6075016000,0.058430097538318626
94102,6075017602,0.0
94102,6075012404,0.04059451927542963
94102,6075016200,0.11137947050627033
94102,6075016802,0.1030190431955411
94102,6075016300,0.046725499303297724
94103,6075017604,0.13066276970686838
94103,6075020201,0.03619014871486289
94103,6075017803,0.052737900799449844
94103,6075022802,4.298117424568039e-05
94103,6075020101,0.10517493337917992
94103,6075020202,0.09043239061291154
94103,6075018000,0.0565632253073154
94103,6075017602,0.0797730593999828
94103,6075017804,0.11205192125848878
94103,6075060702,0.019857302501504342
94103,6075017801,0.039155849737814837
94103,6075017603,0.12210951603197799
94103,6075012503,0.0
94103,6075022704,4.298117424568039e-05
94103,6075020102,0.04616178113986074
94103,6075017700,0.08140634402131866
94103,6075061501,0.01216367231152755
94103,6075020300,0.015473222728444942
94105,6075061507,0.12372595940795887
94105,6075061503,0.2727997872906142
94105,6075061504,0.11592661526189843
94105,6075010500,0.010635469290082425
94105,6075061505,0.05778604980944784
94105,6075061501,0.12585305326597537
94105,6075061506,0.2605689976070194
94105,6075061508,0.032704068067003454
94107,6075060702,0.05043135321666256
94107,6075061508,0.04885383288143949
94107,6075017804,0.035937885136800594
94107,6075017801,0.08099580971160956
94107,6075010500,0.0
94107,6075061402,0.06812915947744638
94107,6075022704,0.11688439733793443
94107,6075060703,0.06482622627557308
94107,6075980900,0.017500616218880948
94107,6075061502,0.08681291594774464
94107,6075061401,0.07187577027360119
94107,6075022802,4.929751047572098e-05
94107,6075061503,0.030120778900665515
94107,6075022600,0.13246241064826225
94107,6075061504,0.012866650234163175
94107,6075018000,0.09682031057431599
94107,6075022702,0.057382302193739215
94107,6075060701,0.028050283460685235
94107,6075022903,0.0
94108,6075011800,0.08687188222411485
94108,6075061102,0.08626353570994039
94108,6075011200,0.1950358924443363
94108,6075061101,0.0394208541185059
94108,6075011902,0.28008273512592774
94108,6075012100,0.07141988076408322
94108,6075011700,0.08091008638520501
94108,6075011300,0.10354057671249543
94108,6075011901,0.031147341525733056
94108,6075010800,0.02530721498965811
94109,6075013102,0.041873595065084424
94109,6075011200,0.028255528255528257
94109,6075012100,0.04260546813738303
94109,6075012404,0.01704218725495321
94109,6075010800,0.02676564378692038
94109,6075012001,0.03311725652151184
94109,6075013001,0.002875215641173088
94109,6075015500,0.030660254064509385
94109,6075010201,0.041141721992785825
94109,6075011001,0.04349417115374562
94109,6075016000,0.025798525798525797
94109,6075012202,0.04433059752208689
94109,6075010901,0.0335877463537038
94109,6075013101,0.06696638611532228
94109,6075010202,0.037926708139474095
94109,6075015900,0.014297663233833446
94109,6075011101,0.04686601495112133
94109,6075012002,0.035391290710439643
94109,6075012403,0.007553975639082022
94109,6075012902,0.00033979821213863764
94109,6075011102,0.04189973338909509
94109,6075012406,0.02433477965392859
94109,6075011901,0.04252705316535104
94109,6075011002,0.034842385906215696
94109,6075012203,0.030634115740498718
94109,6075012302,0.02044016937633959
94109,6075012901,0.007606252287103351
94109,6075015100,0.05870667572795232
94109,6075012204,0.0449056406503215
94109,6075010902,0.04061895551257253
94109,6075015201,0.03259449004129855
94110,6075021500,0.02591799769471431
94110,6075020701,0.053581425983863
94110,6075020601,0.0007245183599538943
94110,6075022902,0.02746583237279763
94110,6075020201,0.013963444755475054
94110,6075025300,0.06418574016136999
94110,6075025200,0.07498765025522806
94110,6075021800,0.002469948954388276
94110,6075020300,0.0013502387617322575
94110,6075020102,0.025555738514737362
94110,6075025402,0.03668697513584719
94110,6075020602,0.0009550469290301334
94110,6075020702,0.04406388934628684
94110,6075020900,0.06385641363411823
94110,6075020801,0.054865799440144906
94110,6075022801,0.08065206652395851
94110,6075021400,0.0032273999670673474
94110,6075022903,0.03856413634118228
94110,6075021000,0.07837971348592129
94110,6075025401,0.045578791371644986
94110,6075017700,0.007805038695866952
94110,6075022802,0.023909105878478512
94110,6075021100,0.004544706076074428
94110,6075025100,0.04696196278610242
94110,6075020802,0.039420385312036885
94110,6075022901,0.05466820352379384
94110,6075022803,0.056248970854602336
94110,6075025403,0.029408858883583074
94112,6075026301,0.05226911530990641
94112,6075031401,0.030769909941727
94112,6075025600,0.032315027370651596
94112,6075025403,0.02688504326328801
94112,6075026202,0.03642062511036553
94112,6075026302,0.04441108952851845
94112,6081600701,0.0
94112,6075025502,0.057831538054034966
94112,6075026100,0.11173406321737595
94112,6075026004,0.05235740773441639
94112,6075026003,0.055889104714815466
94112,6075031301,0.001015362881864736
94112,6075025501,0.0561539819883454
94112,6075031201,0.07628465477662016
94112,6075980501,0.0008387780328447819
94112,6075030900,0.0007504856083348049
94112,6075031202,0.03478721525693095
94112,6075026001,0.06273176761433868
94112,6075031402,0.046441815292247925
94112,6075026201,0.044190358467243514
94112,6075026303,0.05090058273000177
94112,6075031100,0.03434575313438107
94112,6075031302,0.00026487727352993113
94112,6075026002,0.042865972099593856
94112,6075031000,0.04754547059862264
94114,6075016700,0.001067178912544688
94114,6075030500,0.006936662931540473
94114,6075020401,0.09113707913131637
94114,6075017000,0.0894829518168721
94114,6075021200,0.08414705725414866
94114,6075017101,0.0032015367376340646
94114,6075016801,0.006029560855877488
94114,6075030102,0.00811055973533963
94114,6075020500,0.10671789125446882
94114,6075021100,0.10511712288565178
94114,6075020601,0.08558774878608398
94114,6075021400,0.06472440104583534
94114,6075020402,0.03366949469078491
94114,6075021300,0.05997545488501147
94114,6075016900,0.09967451043167387
94114,6075020300,0.08713515820927378
94114,6075020602,0.06728563043594259
94115,6075015202,0.06436562723161152
94115,6075060100,0.0002856462746965008
94115,6075015300,0.056224708402761246
94115,6075013200,0.09711973339681028
94115,6075015401,0.0334206141394906
94115,6075016102,0.03832420852178053
94115,6075013300,0.01680552249464413
94115,6075013500,0.09259700071411568
94115,6075015900,0.1303023089740538
94115,6075015500,0.0705546298500357
94115,6075013402,0.06141394905974768
94115,6075015402,0.019614377529159725
94115,6075015702,0.050749821471078316
94115,6075015201,0.0016662699357295882
94115,6075013401,0.04451321114020471
94115,6075015801,0.08931206855510593
94115,6075013102,0.00119019281123542
94115,6075016101,0.0710783146869793
94115,6075015802,0.06046179481075934
94116,6075032902,0.02433656143881273
94116,6075030600,0.0020752106653251163
94116,6075035102,0.006414287511004905
94116,6075035201,0.01855112564457301
94116,6075030800,0.04867312287762546
94116,6075035300,0.15362847440573513
94116,6075033001,0.07118601433781914
94116,6075030500,0.0
94116,6075030301,0.0035844547855615645
94116,6075032801,0.08998868066909822
94116,6075033002,0.0862155703685071
94116,6075030400,0.12539303232297824
94116,6075032901,0.1393535404351654
94116,6075030302,0.05552760659036599
94116,6075030102,0.0
94116,6075035400,0.15142749339705697
94116,6075032802,0.02333039869198843
94116,6075060400,0.00031442585838259337
94117,6075016500,0.12103948025987006
94117,6075017101,0.0985007496251874
94117,6075015701,0.011894052973513243
94117,6075015702,0.009945027486256872
94117,6075017000,0.033583208395802096
94117,6075016300,0.05722138930534733
94117,6075016900,0.0026486756621689157
94117,6075980300,0.013143428285857071
94117,6075015802,0.020889555222388806
94117,6075030102,0.037781109445277364
94117,6075016602,0.05997001499250375
94117,6075016400,0.10124937531234383
94117,6075016101,0.011694152923538231
94117,6075016601,0.09930034982508745
94117,6075030101,0.032733633183408294
94117,6075016700,0.12638680659670165
94117,6075016802,0.008995502248875561
94117,6075016102,0.000849575212393803
94117,6075017102,0.09035482258870564
94117,6075016801,0.061819090454772616
94118,6075015600,0.08389190339397808
94118,6075042602,0.04410043621661879
