ZIP,TRACT,RES_RATIO
94103,6075017700,0.08002842928216063
94105,6075061500,1.0
94107,6075018000,0.0964894784082976
94102,6075012502,0.11203239490937139
94102,6075016100,0.026706517547242577
94115,6075015300,0.05629375625089299
94115,6075015400,0.0525313139972377
94115,6075015700,0.050483402390817736
94114,6075030500,0.006973126642707719
94109,6075016000,0.019992546054733256
94110,6075022802,0.024454060581664487
94117,6075030101,0.032879191594188326
94118,6075015600,0.08235482493595218
94118,6075045100,0.11886208368915457
94117,6075016600,0.15625157106228948
94121,6075047802,0.08271674235852426
94133,6075010700,0.1465670823626148
94133,6075010300,0.16061395093874195
94123,6075013000,0.1690273251441464
94131,6075021600,0.15179915173074293
94131,6075021700,0.18217266383910247
94131,6075031100,0.07388151593925298
94122,6075035300,0.0
94132,6075033000,0.018654607122668174
94102,6075016000,0.06059583494022368
94103,6075020300,0.016441601516228383
94114,6075016801,0.006061256235584402
94116,6075033000,0.15787813800933517
94131,6075021300,0.011834724312491449
94122,6075030102,0.026625596016709566
94131,6075030700,0.028252838965658778
94107,6075017802,0.035853196369801534
94109,6075015500,0.031226706421041424
94118,6075042800,0.004376601195559351
94116,6075032802,0.024031790084521255
94109,6075013000,0.0029017144074113513
94116,6075030301,0.0035953071779992432
94115,6075060100,0.00028575510787255323
94123,6075060100,0.001002757583354224
94112,6075031301,0.0010005457522284883
94102,6075017601,0.0
94103,6075017601,0.36143094053541813
94108,6075011200,0.16453537936913895
94103,6075018000,0.04643449419568822
94114,6075020600,0.15303331008957785
94115,6075013500,0.09244177739677097
94109,6075012201,0.07693536364604409
94110,6075020100,0.02589648116467076
94109,6075015900,0.01456181450324779
94110,6075025200,0.0761128442521217
94118,6075040100,0.11133646456020495
94121,6075047600,0.06261162422819819
94133,6075010100,0.17993696039468274
94108,6075010800,0.02533187187918646
94112,6075026301,0.0534837183918501
94115,6075013300,0.016811925513168548
94110,6075017700,0.0037234577840394487
94132,6075031302,0.14568359848178955
94116,6075035100,0.006433707581682856
94116,6075030800,0.04869433581430554
94109,6075012901,0.007746778830795442
94103,6075060700,0.02155887230514096
94117,6075017000,0.03443768538535016
94117,6075015802,0.02091398119752652
94116,6075030600,0.002081493629367983
94117,6075016900,0.002614247649690815
94112,6081600700,0.00013643805712206658
94124,6075010500,0.0
94112,6075030900,0.0007731489903583773
94112,6075030800,0.0012734218664726214
94102,6075012402,0.134737755495565
94114,6075021200,0.0845357506839028
94114,6075021300,0.060344365177278335
94112,6075031201,0.07535928688375478
94115,6075013400,0.10658665523646235
94112,6075026100,0.10455703110787702
94112,6075031400,0.07795160996907403
94110,6075022803,0.056992385361108316
94109,6075012000,0.068176977957619
94109,6075011200,0.02869768927696731
94110,6075020800,0.09536748180201939
94110,6075022902,0.027976250377377478
94117,6075017101,0.09893921874214469
94121,6075042700,0.13736796448435984
94116,6075030302,0.05582187460577772
94117,6075016700,0.12568498315821225
94118,6075042602,0.043392399658411615
94121,6075047902,0.07970607746083584
94122,6075035100,0.11030001265876198
94118,6075045200,0.1595324508966695
94117,6075015700,0.02161781710321251
94121,6075047901,0.1433382660611318
94158,6075060700,0.9992896465991831
94132,6075033100,0.15755471210530567
94132,6075033204,0.13001695873374788
94124,6075023300,0.11684999202933206
94123,6075012601,0.10403609927300075
94124,6075023400,0.08576438705563526
94124,6075023200,0.15216005101227484
94123,6075012902,0.1410754575081474
94131,6075021800,0.1262826652072787
94127,6075030800,0.21492985971943887
94123,6075012800,0.17021809977437954
94107,6075061400,0.14121870948439214
94108,6075011901,0.031177688466691025
94114,6075021100,0.10566968835487851
94117,6075017102,0.0922527776381278
94121,6075047702,0.08353319385620248
94133,6075010800,0.10291900781142936
94132,6075030900,0.04449648711943794
94123,6075012901,0.08937076961644523
94112,6075026004,0.04625250136438057
94132,6075031301,0.09513042073810869
94133,6075010500,0.0002740852405097985
94123,6075013101,0.007708698922035598
94109,6075012902,0.0003460760302417208
94122,6075980300,0.004810329549770033
94121,6075980300,0.0022962698372199827
94124,6075025702,0.0007173601147776184
94102,6075012201,0.0022657153875819515
94129,6075015400,0.0
94107,6075022903,0.0
94107,6075061500,0.1784182706691932
94103,6075020200,0.13778725420516466
94107,6075022702,0.05774409095442306
94109,6075011100,0.08934085826855499
94108,6075061100,0.12507611740348312
94108,6075011800,0.08817440019486056
94108,6075012100,0.07148946535135793
94103,6075017801,0.0431651267472163
94103,6075020100,0.1375029613835584
94102,6075012100,0.015618974161203239
94112,6075026302,0.0457067491358923
94115,6075015900,0.13030432918988427
94114,6075020500,0.10545513061202597
94112,6075031000,0.052073858468255414
94110,6075025300,0.06319814833450739
94110,6075025402,0.037133943846231254
94110,6075025401,0.04629163731508504
94121,6075042800,0.04811961014440986
94118,6075040200,0.13764944491887277
94118,6075015400,0.10989538855678907
94122,6075032601,0.08991940588210473
94118,6075015700,0.07909906063193851
94121,6075042602,0.03975098229320814
94122,6075035201,0.06873707751381915
94122,6075030202,0.10439259040465843
94121,6075047801,0.08843190284227177
94132,6075033201,0.09343454736332069
94124,6075023102,0.10720548381954408
94102,6075016801,0.04275935210181257
94103,6075061500,0.007107320540156361
94127,6075030700,0.2938376753507014
94124,6075980900,0.006775067750677507
94124,6075023103,0.12155268611509644
94114,6075017000,0.09011425199806898
94110,6075021400,0.003287377142665459
94103,6075012402,0.0
94133,6075010900,0.004042757297519528
94158,6075022600,0.0007103534008169064
94127,6075030500,0.013902805611222445
94118,6075980300,0.0
94132,6075031400,0.0049261083743842365
94107,6075017801,0.08182906153385858
94108,6075011902,0.26793326026062597
94102,6075016200,0.11492479753181643
94114,6075020300,0.08770047739097785
94114,6075020402,0.036045700799227594
94115,6075015500,0.06981949802352717
94115,6075015801,0.09072724674953565
94115,6075015200,0.06577130066199934
94112,6075026003,0.05753138075313807
94109,6075011901,0.043232882547119586
94110,6075020700,0.09949347556271175
94110,6075020900,0.06363422897588139
94116,6075035300,0.15232748833102056
94118,6075047600,0.05807002561912895
94117,6075016500,0.12462922929968327
94116,6075035400,0.1528951684117573
94122,6075030302,0.021097936621798388
94124,6075061000,0.06631595727721983
94127,6075030900,0.23183867735470942
94123,6075012602,0.1322386563048383
94102,6075061500,0.0
94110,6075025100,0.04736506658615947
94127,6075030600,0.10671342685370741
94127,6075031000,0.0562374749498998
