ZIP,TRACT,RES_RATIO
94102,6075012201,0.002261137303954585
94102,6075012402,0.13446550562878862
94102,6075016801,0.042672952949100354
94102,6075016200,0.11469258154527086
94102,6075061500,0.0
94102,6075012302,0.0475801019917252
94102,6075012501,0.13374386606369673
94102,6075011700,0.0013951698258443182
94102,6075016802,0.10911190224189359
94102,6075016300,0.047387664774367365
94102,6075012401,0.08371018955065909
94102,6075012301,0.06639083998845377
94102,6075017601,0.0
94102,6075016100,0.026652554604060425
94102,6075012502,0.11387472337150005
94102,6075016000,0.06047339555470028
94102,6075012100,0.015587414605984798
94103,6075022704,0.0003793266951161688
94103,6075017802,0.14822190611664296
94103,6075017700,0.08008534850640114
94103,6075020300,0.016500711237553343
94103,6075017601,0.36168800379326693
94103,6075018000,0.04637268847795164
94103,6075060700,0.0215742057847321
94103,6075020200,0.13783783783783785
94103,6075017801,0.04319582740635372
94103,6075020100,0.13760075865339022
94103,6075061500,0.0064959696538643905
94103,6075012402,0.0
94103,6075022802,4.74158368895211e-05
94105,6075010500,0.0
94105,6075061500,1.0
94107,6075010500,0.0
94107,6075018000,0.09584457097193087
94107,6075017802,0.035910498451703125
94107,6075061400,0.14144441114773748
94107,6075022903,0.0
94107,6075061500,0.17870342623114574
94107,6075022702,0.05783637998201978
94107,6075017801,0.08195984417141144
94107,6075980900,0.01803016681650185
94107,6075022704,0.11777045250224753
94107,6075022600,0.13190490460493456
94107,6075022802,4.9945060433523126e-05
94107,6075060700,0.14054540005993407
94108,6075011700,0.09333495796271475
94108,6075011200,0.16461557207262092
94108,6075010800,0.025344218350188862
94108,6075011901,0.03119288412330937
94108,6075011300,0.13256975752406483
94108,6075011800,0.08821737541123431
94108,6075012100,0.07152430851711954
94108,6075011902,0.2680638479346899
94108,6075060100,0.0
94108,6075061100,0.12513707810405753
94109,6075013102,0.04518104366347178
94109,6075012302,0.020820021299254525
94109,6075011000,0.07822151224707136
94109,6075010900,0.07526624068157614
94109,6075011901,0.04323748668796592
94109,6075011100,0.08927050053248137
94109,6075012902,0.0003461128860489883
94109,6075011200,0.028700745473908412
94109,6075012000,0.06818423855165069
94109,6075012901,0.0077476038338658145
94109,6075015900,0.014563365282215123
94109,6075012201,0.07694355697550585
94109,6075013000,0.0029020234291799786
94109,6075015500,0.031230031948881787
94109,6075016000,0.02002129925452609
94109,6075012100,0.043343982960596376
94109,6075015200,0.03056443024494143
94109,6075012401,0.025026624068157616
94109,6075013101,0.06794462193823216
94109,6075010800,0.027103301384451543
94109,6075015100,0.0540468583599574
94109,6075012402,0.024733759318423854
