ZIP,TRACT,RES_RATIO
94102,6075012401,0.084082343
94102,6075016300,0.0475983
94102,6075012301,0.06658935
94102,6075016802,0.105924423
94102,6075011700,0.00140137
94102,6075012501,0.134725041
94102,6075012302,0.0477916
94102,6075061500,0.0
94102,6075016200,0.115202474
94102,6075012100,0.0156567
94102,6075016801,0.0428627
94102,6075012201,0.00227119
94102,6075012402,0.134000193
94102,6075017601,0.0
94102,6075016000,0.0607422
94102,6075016100,0.026771
94102,6075012502,0.11438098
94103,6075017802,0.148366445
94103,6075022704,0.000406483
94103,6075022802,5.081e-05
94103,6075012402,0.0
94103,6075017801,0.0462883
94103,6075061500,0.00696103
94103,6075020200,0.147705909
94103,6075020100,0.137238961
94103,6075060700,0.0143285
94103,6075017601,0.362888065
94103,6075018000,0.0496926
94103,6075020300,0.017682
94103,6075017700,0.068390834
94105,6075010500,0.0
94105,6075061500,1.0
94107,6075010500,0.0
94107,6075060700,0.141556416
94107,6075022802,5.0304e-05
94107,6075022704,0.11876855
94107,6075022600,0.124151114
94107,6075017801,0.082549424
94107,6075980900,0.0197696
94107,6075022702,0.0581518
94107,6075061500,0.179988933
94107,6075022903,0.0
94107,6075061400,0.14241159
94107,6075017802,0.0361688
94107,6075018000,0.096433422
94108,6075011700,0.093357709
94108,6075011300,0.132602072
94108,6075060100,0.0
94108,6075011902,0.26812919
94108,6075061100,0.125167581
94108,6075011800,0.088238879
94108,6075012100,0.071541743
94108,6075011901,0.0312005
94108,6075010800,0.0253504
94108,6075011200,0.164411944
94109,6075015200,0.0305734
94109,6075012401,0.025034
94109,6075012100,0.0433567
94109,6075012402,0.024741
94109,6075012202,0.0451676
94109,6075013101,0.067937894
94109,6075013102,0.0451943
94109,6075010200,0.079362966
94109,6075015100,0.0540361
94109,6075010800,0.0271112
94109,6075012302,0.0208261
94109,6075011000,0.078191164
94109,6075010900,0.07528829
94109,6075011901,0.0432502
94109,6075011100,0.089243389
94109,6075012902,0.000346214
94109,6075011200,0.0286825
94109,6075012000,0.068204213
94109,6075015900,0.0145676
94109,6075012901,0.00774987
94109,6075012201,0.076966098
94109,6075013000,0.00290287
94109,6075016000,0.0200272
94109,6075015500,0.0312392
94110,6075021100,0.00457158
94110,6075020600,0.00171434
94110,6075020200,0.0144543
94110,6075022903,0.0388584
94110,6075022801,0.07317893
94110,6075020300,0.0013782
94110,6075025403,0.0300178
94110,6075021500,0.0293119
94110,6075022901,0.0535144
94110,6075021800,0.00252109
94110,6075021000,0.078826179
94110,6075020900,0.063901308
94110,6075025100,0.0474302
94110,6075020700,0.099667216
94110,6075021400,0.00329423
94110,6075025401,0.0463881
94110,6075025402,0.0371441
94110,6075025300,0.063161787
94110,6075022902,0.0279337
94110,6075022803,0.0569431
94110,6075020800,0.095431779
94110,6075017700,0.00376483
94110,6075025200,0.076170628
94110,6075020100,0.0259505
94110,6075022802,0.0244714
94112,6075031302,0.000274411
94112,6075026002,0.038692
94112,6075031100,0.035582
94112,6075025403,0.0278527
94112,6075025600,0.0334782
94112,6075026200,0.082963641
94112,6075026001,0.064898239
94112,6075980501,0.000868969
94112,6075026303,0.0523668
94112,6075025500,0.109032701
94112,6075026003,0.0578093
94112,6075031202,0.0359479
94112,6075026302,0.0459181
94112,6075031000,0.0523668
94112,6075031400,0.078298651
94112,6075031201,0.07564601
94112,6075026004,0.0465127
94112,6075026100,0.104596387
94112,6075030800,0.00128059
94112,6075030900,0.000777498
94112,6081600700,0.000228676
94112,6075026301,0.0536016
94112,6075031301,0.00100617
94114,6075016700,0.00107735
94114,6075021400,0.06491058
94114,6075016900,0.095022624
94114,6075020401,0.092867916
94114,6075030102,0.0081879
94114,6075020402,0.0361991
94114,6075020300,0.088073691
94114,6075020500,0.105042017
94114,6075017000,0.090497738
94114,6075021300,0.0605473
94114,6075021200,0.084787761
94114,6075021100,0.106119371
94114,6075020600,0.153576815
94114,6075030500,0.0070028
94114,6075016801,0.00608705
94115,6075015802,0.0600105
94115,6075016100,0.109574011
94115,6075013102,0.00119258
94115,6075013200,0.097362019
94115,6075015200,0.065877975
94115,6075015801,0.090922101
