ZIP,TRACT,RES_RATIO
94102,6075012201,0.0022715190179305013
94102,6075016000,0.06075105118167319
94102,6075016802,0.1056981296215746
94102,6075011700,0.0014015755642549901
94102,6075016801,0.04286888018945435
94102,6075016100,0.026774926296457398
94102,6075061500,0.0
94102,6075012502,0.11444589435020057
94102,6075017601,0.0
94102,6075012100,0.0156589821661592
94102,6075016200,0.11526750761200522
94102,6075012402,0.12483688560243585
94102,6075012301,0.0665506742061766
94102,6075012401,0.093325600502634
94102,6075012302,0.04779855976028225
94102,6075012501,0.13479290512783335
94102,6075016300,0.04755690880092794
94103,6075017802,0.15489967087801254
94103,6075022704,0.00042467353222210426
94103,6075022802,5.308419152776303e-05
94103,6075060700,0.014969742010829176
94103,6075018000,0.051757086739568955
94103,6075017601,0.3760484127826733
94103,6075020300,0.018473298651661536
94103,6075017700,0.04485614184095976
94103,6075061500,0.007272534239303535
94103,6075012402,0.0
94103,6075017801,0.0472449304597091
94103,6075020200,0.15330714513217963
94103,6075020100,0.1306932795413526
94105,6075061500,1.0
94105,6075010500,0.0
94107,6075018000,0.09642011983283823
94107,6075022702,0.05825487135592367
94107,6075022600,0.12426363224409646
94107,6075060700,0.14168470872564323
94107,6075061500,0.18020240672675092
94107,6075022903,0.0
94107,6075017802,0.03625195105986607
94107,6075061400,0.1423392578420019
94107,6075022802,5.0349932027591764e-05
94107,6075022704,0.11812094053673028
94107,6075010500,0.0
94107,6075980900,0.019787523286843564
94107,6075017801,0.08262423845727808
94108,6075061100,0.12544148094020216
94108,6075060100,0.0
94108,6075011800,0.08853976373157958
94108,6075011700,0.09328948970892705
94108,6075011300,0.13250517598343686
94108,6075010800,0.02533187187918646
94108,6075012100,0.07148946535135793
94108,6075011901,0.031177688466691025
94108,6075011200,0.16429180367799293
94108,6075011902,0.26793326026062597
94109,6075013000,0.0029032601747283186
94109,6075015500,0.03124334114638824
94109,6075012201,0.07692307692307693
94109,6075015900,0.014569571702535691
94109,6075012100,0.04336245471979544
94109,6075012302,0.020748987854251014
94109,6075010200,0.07934689963775836
94109,6075015100,0.054069891327509056
94109,6075013102,0.044960579586618366
94109,6075013101,0.06797357766886852
94109,6075012202,0.04520029831664181
94109,6075012402,0.024717664606861284
94109,6075010800,0.027141487321542722
94109,6075012401,0.025010654165778818
94109,6075015200,0.030577455785212017
94109,6075011901,0.04338909013424249
94109,6075011000,0.07820157681653526
94109,6075010900,0.07529831664180694
94109,6075012901,0.0077509056040912
94109,6075012000,0.06818666098444492
94109,6075011200,0.028686341359471554
94109,6075012902,0.00034626038781163435
94109,6075011100,0.08936181546984871
94109,6075016000,0.020029831664180694
94110,6075021100,0.0046075143137852765
94110,6075020600,0.0016939390859504692
94110,6075020300,0.0013890300504793849
94110,6075021500,0.029440661313819155
94110,6075022901,0.05393502049666294
94110,6075025403,0.03018599451163736
94110,6075022801,0.06647016973269641
94110,6075020200,0.014567876139174036
94110,6075022903,0.039163871667174846
94110,6075021400,0.0033201206084629196
94110,6075020900,0.06440356404783684
94110,6075025100,0.04773520344208422
94110,6075020700,0.10048446657858183
94110,6075021000,0.079411864349358
94110,6075021800,0.0025409086289257038
94110,6075020800,0.09611410373682962
94110,6075022803,0.057356777450282885
94110,6075022902,0.02801775248162076
94110,6075025300,0.06365823085001864
94110,6075025401,0.04675271877223295
94110,6075025402,0.03750381136294339
94110,6075022802,0.024663753091438832
94110,6075020100,0.026120540705356236
94110,6075025200,0.07666768303011824
94110,6075017700,0.003794423552529051
94112,6075026004,0.046488217799130635
94112,6075026302,0.04593914436055822
94112,6075031000,0.05220773278425989
94112,6075031301,0.0010066346373827498
94112,6075026301,0.053580416380690915
94112,6075026001,0.0648364218714253
94112,6075025600,0.03349347975291695
94112,6075026200,0.08300160146419584
94112,6075031100,0.03678792038435141
94112,6075026002,0.03870967741935484
94112,6075025403,0.02786547700754976
94112,6075031302,0.0002745367192862045
94112,6075026003,0.057835735529627084
94112,6075031202,0.035964310226492796
94112,6075025500,0.10903683367650423
94112,6075026303,0.05239075726378403
94112,6075980501,0.0008693662777396477
94112,6075030900,0.0007778540379775795
94112,6081600700,0.00022878059940517045
94112,6075026100,0.10446122168840083
94112,6075031400,0.07961564859299931
94112,6075031201,0.07462823152596659
94114,6075021100,0.1061708434384263
94114,6075020500,0.1050390730261385
94114,6075030500,0.007006197790353005
94114,6075016801,0.006090002694691458
94114,6075020600,0.15348962543788736
94114,6075016700,0.0010778765831312314
94114,6075021400,0.06488817030450013
94114,6075016900,0.09496092697386149
94114,6075020401,0.0928590676367556
94114,6075017000,0.09054163298302344
94114,6075020300,0.08811641067097817
94114,6075020402,0.03621665319320938
94114,6075030102,0.00819186203179736
94114,6075021200,0.08477499326327136
94114,6075021300,0.06057666397197521
94115,6075015900,0.1116041607023571
94115,6075015700,0.04881190953335242
94115,6075015300,0.05625536787861437
94115,6075015400,0.054346788815726695
94115,6075060100,0.000286286859433152
94115,6075013500,0.09256608455005248
94115,6075013300,0.01674778127683939
94115,6075016100,0.10960015268632503
94115,6075015802,0.05978623914495658
94115,6075015801,0.0853611985876515
94115,6075015500,0.0936158030346407
94115,6075015200,0.06584597766962497
94115,6075013200,0.09743296116041607
94115,6075013102,0.0011928619143048
94115,6075013400,0.10654642618570474
94116,6075030301,0.0036126251742933197
94116,6075032802,0.02414754721764482
94116,6075033000,0.15863861072379262
94116,6075030800,0.04867537076942578
94116,6075035100,0.006401318291291672
94116,6075030302,0.05609075928508049
94116,6075060400,0.0003168969451134491
94116,6075032901,0.13829382684750918
94116,6075032801,0.08980859424515147
94116,6075032902,0.02446444416275827
94116,6075030102,0.0
94116,6075030500,0.0
94116,6075035201,0.018887057928761566
94116,6075030400,0.12587146659906198
94116,6075035300,0.15293446571175054
94116,6075035400,0.14976549626061605
94116,6075030600,0.002091519837748764
94117,6075017102,0.09212316685984982
94117,6075016600,0.15642795948193317
94117,6075030101,0.03295872599909288
94117,6075015802,0.02096457188933125
94117,6075016700,0.1255354533084715
94117,6075015700,0.02167011036637605
94117,6075017101,0.09887617799727864
94117,6075016300,0.05729980345713854
94117,6075016100,0.01254850577029683
94117,6075030102,0.03809907776041929
94117,6075016500,0.1245779368039107
94117,6075016400,0.10109358463941945
94117,6075016801,0.06148263871390415
94117,6075980300,0.010129516706143224
94117,6075016802,0.009071208990576021
94117,6075016900,0.002620571486166406
94117,6075017000,0.03452098976969208
94118,6075040200,0.1376831035037828
94118,6075015700,0.07876804206685625
94118,6075015400,0.11031818425712293
94118,6075015600,0.08155819069592746
94118,6075045100,0.11901057037076783
94118,6075042800,0.00434619305682245
94118,6075040100,0.11176691527606375
94118,6075042602,0.0434619305682245
94118,6075045200,0.1592530986746794
94118,6075060100,0.00021462681762086174
94118,6075980300,0.0
94118,6075047600,0.0580565541664431
94118,6075013300,0.09556259054568868
94121,6075047600,0.06258288279098236
94121,6075047701,0.10343772314597573
94121,6075047901,0.14311945322860348
94121,6075042700,0.13725390186677547
94121,6075980300,0.0022952157502805263
94121,6075047702,0.08339283892685913
94121,6075042800,0.0480975211669897
94121,6075980200,0.0038253595838008774
94121,6075042601,0.1254207895542181
94121,6075047802,0.0825257574211976
94121,6075047801,0.0883913087830256
94121,6075042602,0.03998775884933184
94121,6075047902,0.0796694889319596
94122,6075030302,0.02112735570016057
94122,6075032802,0.045846361869348436
94122,6075030201,0.08108679117721626
94122,6075030301,0.102763458125581
94122,6075032700,0.09959435477055692
94122,6075035202,0.07762190484238993
94122,6075030101,0.06169187864446886
94122,6075030102,0.026620468182202317
94122,6075035300,0.0
94122,6075032601,0.08932645990027888
94122,6075035201,0.0687906701597228
94122,6075030202,0.10420011831319193
94122,6075035100,0.11011577790923688
94122,6075980300,0.00557762190484239
94122,6075032602,0.06963576438772923
94122,6075032902,0.03600101411307361
94123,6075012800,0.16910374385478383
94123,6075013102,0.008319677297365435
94123,6075012602,0.13273666960796673
94123,6075012700,0.1451531576957015
94123,6075012902,0.14181268120509266
94123,6075060100,0.0010084457330139921
94123,6075013200,0.03271145846464137
