ZIP,TRACT,RES_RATIO
94102,6075016300,0.048772034066151715
94102,6075016802,0.10833828480887304
94102,6075017601,0.0
94102,6075012402,0.12789661319073084
94102,6075012201,0.0023271935036640917
94102,6075012100,0.016042780748663103
94102,6075016801,0.04367201426024955
94102,6075016200,0.1086848880966528
94102,6075061500,0.0
94102,6075012302,0.04897009308774015
94102,6075011700,0.0014359279065161417
94102,6075012501,0.12304416716181422
94102,6075012301,0.06818181818181818
94102,6075016100,0.02743117448999802
94102,6075012401,0.09571202218261042
94102,6075012502,0.11725094078035254
94102,6075016000,0.062240047534165184
94103,6075017801,0.04697809448403273
94103,6075061500,0.007231459487991554
94103,6075020200,0.15244127738189495
94103,6075020100,0.13808392715756135
94103,6075060700,0.0148324096067564
94103,6075018000,0.05062021641594088
94103,6075017802,0.1536025336500396
94103,6075020300,0.018368962787015043
94103,6075017700,0.04386381631037213
94103,6075017601,0.37350224333597254
94103,6075012402,0.0
94103,6075022802,5.278437582475587e-05
94103,6075022704,0.000422275006598047
94105,6075061500,1.0
94105,6075010500,0.0
94107,6075022702,0.05885043451745693
94107,6075022903,0.0
94107,6075061400,0.14372109569548203
94107,6075018000,0.09666107638359506
94107,6075017802,0.036590943741424
94107,6075022600,0.116633633175789
94107,6075022704,0.11922549169080653
94107,6075022802,5.082075519642222e-05
94107,6075017801,0.08339685927732886
94107,6075980900,0.01997255679219393
94107,6075060700,0.14300960512273211
94107,6075010500,0.0
94107,6075061500,0.1818874828479951
94108,6075011800,0.08855054811205847
94108,6075060100,0.0
94108,6075011902,0.2679658952496955
94108,6075012100,0.07149817295980511
94108,6075061100,0.12545676004872108
94108,6075011300,0.1325213154689403
94108,6075011700,0.09317904993909866
94108,6075010800,0.02533495736906212
94108,6075011901,0.03118148599269184
94108,6075011200,0.1643118148599269
94109,6075015100,0.05420720624398589
94109,6075010800,0.02721052068854913
94109,6075012402,0.024804875441034963
94109,6075010900,0.07548380198866673
94109,6075011000,0.07847749385223993
94109,6075012302,0.020822196086817065
94109,6075011901,0.04354217898000642
94109,6075015200,0.030685341601625147
94109,6075012100,0.043515449588367366
94109,6075012401,0.02509889874906447
94109,6075011100,0.08975729712391746
94109,6075012902,0.00034748209130760186
94109,6075012000,0.06738479632203571
94109,6075011200,0.02878755479525286
94109,6075012201,0.07591147225489148
94109,6075012901,0.007778252966962472
94109,6075015900,0.014620977226558323
94109,6075016000,0.020100502512562814
94109,6075015500,0.03135357639260131
94109,6075013000,0.0029135036886560463
94109,6075010200,0.07962685769271892
94109,6075013102,0.045119213086710144
94109,6075013101,0.06821340746284614
94109,6075012202,0.04423714316262162
94110,6075020100,0.02624502161554958
94110,6075025200,0.07689689212649352
94110,6075025403,0.030261769411444327
94110,6075021500,0.029580964700275728
94110,6075022901,0.0509582326309698
94110,6075020300,0.0013956496578956326
94110,6075022903,0.039350512305545156
94110,6075021100,0.004629472035946489
94110,6075017700,0.003812506382544167
94110,6075022802,0.024781291486537085
94110,6075021000,0.07975627191340164
94110,6075021800,0.002553017666882255
94110,6075020700,0.10096333866630357
94110,6075025100,0.0478946114307111
94110,6075020900,0.06443816591210812
94110,6075025401,0.04697552507063349
94110,6075025402,0.03768254076318208
94110,6075025300,0.0638594819076148
94110,6075021400,0.0033359430847261463
94110,6075020800,0.09640194710147394
94110,6075022803,0.056949314089253494
94110,6075022902,0.028117234571263233
94110,6075020600,0.0017020117779215033
94110,6075022801,0.06682098240119821
94110,6075020200,0.014637301290124928
94112,6075031302,0.00027522935779816516
94112,6075025403,0.02793577981651376
94112,6075026002,0.03885321100917431
94112,6075031100,0.03688073394495413
94112,6075025600,0.03357798165137615
94112,6075026200,0.08321100917431193
94112,6075026001,0.065
94112,6075980501,0.0008715596330275229
94112,6075026303,0.05252293577981652
94112,6075025500,0.10931192660550458
94112,6075026003,0.05798165137614679
94112,6075031202,0.03605504587155963
94112,6075026302,0.04610091743119266
94112,6075031000,0.0523394495412844
94112,6075026100,0.1021559633027523
94112,6075031400,0.0798165137614679
94112,6075026004,0.04655963302752294
